X;X1;X2;X3;X4;X4;X5;X6;X7;X8;X9;Y
35;95;1;68;-668;-16624;-2292;1248;-7320;-15768;100;Angry
35;95;1;68;-816;-16508;-2340;1240;-7256;-15740;100;Angry
35;95;1;68;-692;-16572;-2504;1220;-7324;-15672;100;Angry
35;95;1;68;-616;-16568;-2192;1280;-7272;-15692;100;Angry
35;95;1;68;-1528;-15964;-2452;1208;-7404;-15636;100;Angry
35;95;-1;52;-1312;-16188;-2456;-1;-1;-1;150;Angry
-1;-1;1;52;-1;-1;-1;1164;-7376;-15668;150;Angry
35;95;-1;52;-744;-16468;-2484;-1;-1;-1;150;Angry
-1;-1;1;52;-1;-1;-1;1232;-7220;-15760;150;Angry
35;95;1;52;-432;-16580;-2400;1188;-7276;-15588;150;Angry
35;95;-1;52;-560;-16596;-2328;-1;-1;-1;150;Angry
-1;-1;1;52;-1;-1;-1;1444;-7364;-15824;150;Angry
35;95;-1;52;-636;-16500;-2360;-1;-1;-1;150;Angry
-1;-1;1;52;-1;-1;-1;1216;-7328;-15672;150;Angry
35;95;1;52;-576;-16472;-2392;1196;-7244;-15640;150;Angry
35;95;1;52;-628;-16396;-2412;1288;-7320;-15632;150;Angry
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;150;Angry
35;95;1;52;-108;-16556;-2420;1168;-7228;-15612;150;Angry
-1;-1;1;52;-1;-1;-1;1312;-7272;-15784;150;Angry
35;95;-1;52;-420;-16516;-2368;-1;-1;-1;150;Angry
-1;-1;1;52;-1;-1;-1;1280;-7300;-15744;150;Angry
35;95;-1;52;-364;-16616;-2536;-1;-1;-1;150;Angry
35;95;1;56;-264;-16576;-2452;1308;-7268;-15672;150;Fear
35;95;1;56;-488;-16540;-2460;1236;-7244;-15692;150;Fear
-1;-1;1;56;-1;-1;-1;1172;-7232;-15708;150;Fear
36;95;1;56;-528;-16448;-2336;1176;-7392;-15676;200;Fear
36;95;1;56;-676;-16568;-2440;1256;-7328;-15672;200;Fear
36;95;1;56;-644;-16472;-2204;1208;-7276;-15620;200;Fear
36;95;1;56;-604;-16472;-2392;1272;-7212;-15736;200;Fear
-1;-1;1;56;-1;-1;-1;1220;-7344;-15644;200;Fear
36;95;1;56;-620;-16432;-2468;1340;-7332;-15708;200;Fear
36;95;1;56;-532;-16480;-2332;1196;-7324;-15888;200;Fear
-1;-1;1;56;-1;-1;-1;1320;-7292;-15832;200;Fear
36;95;-1;56;-668;-16520;-2280;-1;-1;-1;200;Fear
-1;-1;1;56;-1;-1;-1;1268;-7348;-15648;200;Fear
-1;-1;-1;56;-1;-1;-1;-1;-1;-1;200;Fear
36;95;-1;56;-660;-16468;-2432;-1;-1;-1;200;Fear
-1;-1;1;56;-1;-1;-1;1248;-7280;-15720;200;Fear
35;95;-1;56;-552;-16560;-2340;-1;-1;-1;200;Fear
-1;-1;1;56;-1;-1;-1;1304;-7316;-15668;200;Fear
36;95;-1;56;-616;-16596;-2364;-1;-1;-1;200;Fear
-1;-1;1;56;-1;-1;-1;1196;-7392;-15752;200;Fear
36;95;1;56;-688;-16636;-2372;1264;-7336;-15484;200;Fear
-1;-1;-1;56;-1;-1;-1;-1;-1;-1;200;Fear
36;95;1;48;-640;-16544;-2376;1196;-7344;-15704;200;Fear
36;95;1;48;-736;-16444;-2496;1156;-7264;-15548;250;Sad
36;95;1;48;-840;-16528;-2396;1232;-7308;-15612;250;Sad
36;95;1;48;-812;-16608;-2408;1240;-7236;-15604;250;Sad
36;95;1;48;-764;-16508;-2468;1288;-7300;-15572;250;Sad
36;95;1;48;-712;-16540;-2348;1192;-7240;-15664;250;Sad
36;95;1;48;-708;-16532;-2332;1312;-7296;-15680;250;Sad
36;95;1;48;-708;-16588;-2320;1204;-7316;-15692;250;Sad
36;95;1;48;-764;-16572;-2376;1248;-7160;-15692;250;Sad
36;95;-1;48;-776;-16548;-2468;-1;-1;-1;250;Sad
-1;-1;1;48;-1;-1;-1;1292;-7368;-15808;250;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
36;95;1;48;-736;-16504;-2580;1260;-7340;-15728;250;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
36;95;-1;48;-416;-16616;-2388;-1;-1;-1;250;Sad
-1;-1;1;48;-1;-1;-1;1232;-7292;-15572;250;Sad
36;95;-1;48;-824;-16484;-2400;-1;-1;-1;250;Sad
36;95;-1;48;-704;-16476;-2540;-1;-1;-1;250;Sad
-1;-1;1;48;-1;-1;-1;1232;-7276;-15572;250;Sad
36;95;-1;48;-716;-16496;-2512;-1;-1;-1;250;Sad
36;95;1;48;-736;-16548;-2568;1296;-7288;-15604;250;Sad
32;54;1;68;532;-16516;-2356;1272;-7360;-15756;100;Happy
-1;-1;-1;68;-1;-1;-1;-1;-1;-1;100;Happy
32;52;1;68;188;-16328;-2568;1200;-7324;-15692;100;Happy
-1;-1;1;68;-1;-1;-1;1356;-7388;-15656;100;Happy
33;60;-1;52;368;-16524;-2456;-1;-1;-1;100;Happy
32;69;1;52;464;-16624;-2260;1244;-7332;-15544;100;Happy
-1;-1;1;52;-1;-1;-1;1248;-7348;-15864;100;Happy
32;69;1;52;344;-16444;-2204;1172;-7388;-15752;100;Happy
32;77;1;52;480;-16644;-2292;1268;-7372;-15764;100;Happy
32;82;1;52;560;-16712;-2292;1216;-7276;-15588;100;Happy
32;82;1;52;348;-16580;-2196;1212;-7344;-15460;100;Happy
-1;-1;1;52;-1;-1;-1;1212;-7460;-15700;100;Happy
32;86;1;52;368;-16552;-2324;1268;-7232;-15680;100;Happy
32;86;1;52;380;-16556;-2296;1192;-7332;-15724;100;Happy
33;90;1;52;480;-16568;-2484;1236;-7272;-15728;100;Happy
-1;-1;1;52;-1;-1;-1;1228;-7336;-15552;100;Happy
33;90;-1;52;552;-16620;-2244;-1;-1;-1;100;Happy
-1;-1;1;52;-1;-1;-1;1272;-7400;-15604;100;Happy
33;92;-1;52;380;-16648;-2424;-1;-1;-1;100;Happy
-1;-1;1;52;-1;-1;-1;1280;-7432;-15528;100;Happy
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;150;Happy
33;94;1;52;480;-16460;-2324;1244;-7352;-15660;150;Happy
34;95;1;52;784;-16532;-1776;1132;-7304;-15464;150;Happy
33;95;1;52;144;-16472;-2300;1244;-7396;-15820;150;Happy
33;95;-1;52;532;-16592;-2200;-1;-1;-1;150;Happy
-1;-1;1;56;-1;-1;-1;1300;-7408;-15548;150;Happy
33;95;1;56;948;-16740;-2416;1320;-7424;-15616;150;Happy
-1;-1;1;56;-1;-1;-1;1160;-7460;-15744;150;Happy
33;95;1;56;492;-16636;-2412;1204;-7408;-15656;150;Happy
33;95;-1;56;512;-16612;-2484;-1;-1;-1;150;Happy
-1;-1;1;52;-1;-1;-1;1148;-7380;-15628;150;Angry
33;95;-1;52;416;-16604;-2388;-1;-1;-1;150;Angry
33;95;1;52;592;-16524;-2412;1224;-7356;-15616;150;Angry
33;95;1;52;560;-16528;-2060;1132;-7404;-15556;150;Angry
33;95;1;52;380;-16512;-2300;1140;-7360;-15688;150;Angry
34;95;1;52;508;-16584;-2264;1200;-7348;-15700;150;Fear
34;95;1;52;524;-16512;-2404;1176;-7384;-15712;150;Fear
34;95;1;52;564;-16588;-2416;1208;-7512;-15516;150;Fear
34;95;1;52;544;-16680;-2292;1268;-7348;-15644;150;Fear
34;95;1;52;548;-16612;-2408;1212;-7316;-15556;150;Fear
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;200;Fear
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;200;Fear
34;95;1;52;560;-16560;-2468;1200;-7464;-15624;200;Fear
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;200;Fear
34;95;1;52;764;-16548;-2504;1200;-7256;-15540;200;Fear
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;200;Fear
34;95;1;52;620;-16632;-2364;1160;-7328;-15596;200;Fear
34;95;1;52;528;-16576;-2424;1200;-7356;-15640;200;Fear
34;95;1;52;108;-16336;-2680;1292;-7484;-15624;200;Fear
34;95;1;52;412;-15816;-1928;1184;-7368;-15692;200;Fear
34;95;1;52;812;-16604;-2156;1156;-7344;-15612;200;Fear
34;95;1;52;312;-16400;-856;1212;-7512;-15884;200;Fear
34;95;1;52;836;-16568;-2116;1216;-7316;-15564;200;Sad
34;95;1;52;816;-16656;-2168;1212;-7316;-15716;200;Sad
35;95;1;52;772;-16572;-2228;1276;-7308;-15576;200;Sad
35;95;1;52;808;-16524;-2120;1248;-7400;-15676;200;Sad
34;95;1;52;816;-16596;-2256;1156;-7356;-15536;200;Sad
34;95;-1;52;916;-16524;-2104;-1;-1;-1;200;Sad
34;95;1;52;820;-16620;-2104;1356;-7356;-15628;200;Sad
34;95;1;52;764;-16668;-2164;1308;-7336;-15792;200;Sad
-1;-1;1;52;-1;-1;-1;1176;-7348;-15684;250;Sad
34;95;1;52;976;-16592;-2128;1360;-7496;-15208;250;Sad
34;95;1;52;976;-16504;-2060;1136;-7452;-15572;250;Sad
35;95;-1;52;820;-16540;-2004;-1;-1;-1;250;Sad
35;95;-1;52;708;-16664;-2236;-1;-1;-1;250;Sad
-1;-1;1;52;-1;-1;-1;1248;-7484;-15712;250;Sad
35;95;-1;52;880;-16644;-2152;-1;-1;-1;250;Sad
35;95;1;52;832;-16632;-2080;1364;-7416;-15656;250;Sad
35;95;-1;52;880;-16604;-2132;-1;-1;-1;250;Sad
35;95;1;52;876;-16628;-2280;1180;-7488;-15644;250;Sad
35;95;1;52;888;-16616;-2040;1212;-7452;-15740;250;Sad
35;95;1;52;888;-16540;-2104;1264;-7508;-15708;250;Sad
35;95;1;52;984;-16516;-2220;1128;-7296;-15556;250;Sad
35;95;-1;52;924;-16528;-2116;-1;-1;-1;250;Sad
35;95;1;52;788;-16644;-2228;1192;-7448;-15720;250;Sad
35;95;1;52;816;-16640;-2088;1232;-7396;-15532;250;Sad
35;95;1;52;1088;-16460;-2212;1208;-7364;-15540;250;Sad
-1;-1;1;52;-1;-1;-1;1196;-7448;-15648;250;Fear
34;95;1;52;728;-16588;-1788;1216;-7384;-15704;250;Fear
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;250;Fear
35;95;1;48;680;-16688;-2004;1260;-7400;-15712;100;Happy
35;91;1;48;852;-16584;-2100;1232;-7368;-15628;100;Happy
35;91;1;48;-512;-16244;-8;1160;-7348;-15856;100;Happy
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;100;Happy
35;87;1;48;744;-16644;-2048;1200;-7304;-15584;100;Happy
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;100;Happy
35;89;1;48;432;-16504;-2120;1228;-7448;-15548;100;Happy
35;91;1;48;376;-16548;-2096;1184;-7344;-15600;100;Happy
-1;-1;1;48;-1;-1;-1;1296;-7416;-15640;100;Happy
35;91;-1;48;424;-16624;-2076;-1;-1;-1;100;Happy
-1;-1;1;48;-1;-1;-1;1216;-7372;-15792;100;Happy
35;93;-1;48;340;-16656;-2096;-1;-1;-1;100;Happy
-1;-1;1;48;-1;-1;-1;1148;-7332;-15612;100;Happy
35;94;-1;52;788;-16616;-1948;-1;-1;-1;100;Happy
35;95;1;52;780;-16688;-1908;1328;-7344;-15832;100;Happy
35;95;1;52;748;-16636;-1904;1252;-7332;-15756;100;Happy
35;95;1;52;648;-16600;-1768;1216;-7332;-15772;100;Happy
35;95;1;52;444;-16548;-2012;1248;-7372;-15564;100;Happy
35;95;-1;52;732;-16564;-2036;-1;-1;-1;100;Angry
35;95;1;52;712;-16548;-1820;1248;-7404;-15592;100;Angry
35;95;1;52;736;-16592;-1896;1128;-7356;-15756;150;Angry
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;150;Angry
35;95;1;52;812;-16600;-1896;1192;-7452;-15620;150;Angry
35;95;-1;52;772;-16656;-1908;-1;-1;-1;150;Angry
-1;-1;1;52;-1;-1;-1;1160;-7388;-15536;150;Angry
35;95;-1;52;768;-16680;-1940;-1;-1;-1;150;Angry
-1;-1;1;52;-1;-1;-1;1236;-7408;-15616;150;Angry
35;95;-1;52;736;-16584;-2084;-1;-1;-1;150;Angry
-1;-1;1;52;-1;-1;-1;1228;-7376;-15652;150;Angry
35;95;-1;52;852;-16560;-1924;-1;-1;-1;150;Angry
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;150;Angry
35;95;1;52;712;-16640;-2044;1268;-7468;-15752;150;Angry
35;95;-1;52;876;-16580;-1972;-1;-1;-1;150;Angry
-1;-1;1;52;-1;-1;-1;1196;-7456;-15688;150;Angry
35;95;-1;52;884;-16660;-2036;-1;-1;-1;150;Angry
35;95;1;52;708;-16712;-2028;1184;-7376;-15676;150;Fear
35;95;1;52;864;-16528;-2004;1208;-7360;-15472;150;Fear
-1;-1;1;52;-1;-1;-1;1292;-7340;-15680;150;Fear
35;95;1;52;728;-16528;-2004;1256;-7376;-15672;150;Fear
35;95;1;52;848;-16576;-1884;1252;-7512;-15612;150;Fear
35;95;1;52;828;-16520;-1924;1332;-7320;-15552;200;Fear
36;95;1;52;-1504;-16120;-1668;1240;-7456;-15624;200;Fear
36;95;1;52;404;-16552;-1896;1124;-7448;-15628;200;Fear
35;95;1;52;884;-16556;-2012;1192;-7468;-15528;200;Fear
35;95;1;52;748;-16580;-1988;1184;-7380;-15612;200;Fear
35;95;1;52;820;-16596;-1940;1180;-7384;-15596;200;Fear
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;200;Fear
35;95;1;52;836;-16608;-2100;1216;-7384;-15660;200;Fear
36;95;1;52;896;-16548;-2028;1212;-7548;-15592;200;Fear
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;200;Fear
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;200;Fear
36;95;1;52;908;-16576;-1784;1256;-7496;-15556;200;Fear
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;200;Fear
36;95;1;52;740;-16688;-1988;1228;-7424;-15680;200;Fear
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;200;Fear
35;95;1;52;928;-16536;-2036;1184;-7400;-15612;200;Fear
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;200;Fear
36;95;1;52;-484;-16524;-2380;1312;-7436;-15596;200;Fear
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;200;Fear
36;95;1;52;-376;-16572;-2312;1236;-7372;-15688;200;Sad
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;250;Sad
36;95;1;52;-580;-16896;-2272;1256;-7476;-15768;250;Sad
36;95;1;52;-468;-16540;-2424;1164;-7472;-15584;250;Sad
36;95;1;52;-408;-16576;-2268;1264;-7448;-15664;250;Sad
36;95;1;52;-516;-16588;-2396;1220;-7380;-15568;250;Sad
36;95;1;52;-492;-16516;-2240;1284;-7412;-15644;250;Sad
36;95;1;52;-512;-16576;-2400;1220;-7484;-15596;250;Sad
36;95;1;52;-452;-16568;-2156;1236;-7464;-15772;250;Sad
36;95;1;52;-392;-16624;-2216;1260;-7404;-15608;250;Sad
36;95;-1;52;-488;-16524;-2416;-1;-1;-1;250;Sad
-1;-1;1;52;-1;-1;-1;1252;-7440;-15636;250;Sad
36;95;-1;52;-396;-16588;-2224;-1;-1;-1;250;Sad
36;95;-1;52;-504;-16628;-2260;-1;-1;-1;250;Sad
-1;-1;1;52;-1;-1;-1;1316;-7276;-15592;250;Sad
35;95;-1;52;-404;-16512;-2284;-1;-1;-1;250;Sad
-1;-1;1;52;-1;-1;-1;1192;-7416;-15668;250;Sad
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;250;Sad
36;95;1;52;-500;-16884;-2240;1168;-7360;-15568;250;Sad
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;250;Sad
36;95;1;52;-496;-16524;-2268;1156;-7464;-15604;250;Sad
35;95;1;68;792;-16528;-1968;1236;-7344;-15672;100;Happy
35;95;1;68;892;-16588;-1772;1252;-7300;-15648;100;Happy
-1;-1;-1;68;-1;-1;-1;-1;-1;-1;100;Happy
35;95;1;68;804;-16516;-2016;1284;-7332;-15508;100;Happy
35;95;1;68;764;-16656;-1916;1156;-7324;-15684;100;Happy
35;95;-1;68;888;-16668;-1936;-1;-1;-1;100;Happy
-1;-1;1;68;-1;-1;-1;1288;-7492;-15612;100;Happy
35;95;-1;68;868;-16608;-2100;-1;-1;-1;100;Happy
-1;-1;1;68;-1;-1;-1;1164;-7316;-15488;100;Happy
35;95;-1;68;792;-16688;-1864;-1;-1;-1;100;Happy
35;95;1;68;824;-16704;-1972;1196;-7380;-15624;100;Happy
35;95;1;68;788;-16592;-1888;1288;-7368;-15768;100;Happy
35;95;1;68;920;-16716;-1888;1264;-7288;-15652;100;Happy
35;95;1;68;856;-16636;-1880;1172;-7472;-15672;100;Happy
35;95;1;68;792;-16644;-1888;1268;-7340;-15620;100;Happy
-1;-1;1;68;-1;-1;-1;1252;-7472;-15436;100;Happy
35;95;-1;68;772;-16584;-1840;-1;-1;-1;100;Happy
35;95;1;68;876;-16552;-2028;1276;-7372;-15568;100;Happy
35;95;-1;68;776;-16636;-1916;1172;-7316;-15576;100;Angry
35;95;1;68;832;-16712;-1928;-1;-1;-1;100;Angry
35;95;1;68;788;-16656;-1956;1264;-7428;-15620;150;Angry
-1;-1;1;68;-1;-1;-1;1276;-7396;-15676;150;Angry
35;95;-1;68;876;-16728;-1948;-1;-1;-1;150;Angry
-1;-1;1;68;-1;-1;-1;1128;-7460;-15688;150;Angry
35;95;-1;68;868;-16596;-1800;-1;-1;-1;150;Angry
-1;-1;1;68;-1;-1;-1;1164;-7400;-15576;150;Angry
35;95;-1;68;912;-16636;-1892;-1;-1;-1;150;Angry
-1;-1;1;68;-1;-1;-1;1328;-7388;-15428;150;Angry
35;95;1;68;800;-16748;-1936;1256;-7372;-15776;150;Angry
-1;-1;-1;68;-1;-1;-1;-1;-1;-1;150;Angry
35;95;1;68;776;-16640;-1964;1148;-7332;-15740;150;Angry
-1;-1;-1;68;-1;-1;-1;-1;-1;-1;150;Angry
35;95;1;56;792;-16448;-1884;1168;-7332;-15600;150;Angry
35;95;1;56;836;-16588;-1956;1180;-7440;-15528;150;Angry
35;95;1;56;764;-16596;-1920;1228;-7352;-15548;150;Angry
35;95;1;56;896;-16668;-2036;1192;-7376;-15620;150;Angry
35;95;1;56;868;-16652;-1968;1260;-7460;-15832;150;Angry
35;95;-1;56;856;-16568;-1944;-1;-1;-1;150;Angry
35;95;-1;64;868;-16628;-1876;-1;-1;-1;150;Angry
-1;-1;1;64;-1;-1;-1;1300;-7456;-15760;150;Angry
35;95;-1;64;760;-16524;-1672;-1;-1;-1;200;Angry
-1;-1;1;64;-1;-1;-1;1200;-7440;-15456;200;Fear
36;95;1;64;844;-16568;-1836;1304;-7420;-15676;200;Fear
-1;-1;1;64;-1;-1;-1;1284;-7424;-15568;200;Fear
36;95;-1;64;768;-16688;-1996;-1;-1;-1;200;Fear
-1;-1;1;64;-1;-1;-1;1208;-7372;-15628;200;Fear
-1;-1;-1;64;-1;-1;-1;-1;-1;-1;200;Fear
36;95;1;64;916;-16528;-1924;1332;-7440;-15708;200;Fear
-1;-1;-1;64;-1;-1;-1;-1;-1;-1;200;Fear
36;95;1;64;904;-16596;-1952;1208;-7480;-15660;200;Fear
36;95;-1;64;940;-16532;-1888;-1;-1;-1;200;Fear
-1;-1;1;64;-1;-1;-1;1264;-7420;-15700;200;Fear
36;95;-1;64;928;-16664;-1884;-1;-1;-1;200;Fear
35;95;1;64;904;-16612;-1912;1188;-7356;-15664;200;Fear
35;95;1;48;876;-16596;-1980;1176;-7360;-15720;200;Fear
36;95;1;48;852;-16580;-1820;1220;-7348;-15624;200;Fear
36;95;1;48;812;-16648;-2036;1244;-7352;-15724;200;Fear
36;95;1;48;844;-16568;-1884;1164;-7400;-15708;200;Fear
36;95;-1;48;868;-16604;-1904;-1;-1;-1;200;Fear
36;95;1;48;736;-16624;-1920;1252;-7480;-15512;200;Fear
36;95;-1;48;816;-16544;-2020;-1;-1;-1;250;Fear
36;95;1;48;884;-16636;-1848;1220;-7424;-15764;250;Fear
-1;-1;1;48;-1;-1;-1;1228;-7388;-15556;250;Sad
36;95;1;48;740;-16484;-1968;1280;-7416;-15596;250;Sad
36;95;1;48;956;-16692;-1960;1236;-7388;-15572;250;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
36;95;1;48;840;-16564;-1864;1244;-7380;-15612;250;Sad
-1;-1;1;48;-1;-1;-1;1188;-7360;-15640;250;Sad
36;95;1;48;900;-16564;-1904;1236;-7416;-15576;250;Sad
-1;-1;1;48;-1;-1;-1;1204;-7380;-15540;250;Sad
36;95;-1;48;856;-16668;-1852;-1;-1;-1;250;Sad
-1;-1;1;48;-1;-1;-1;1148;-7460;-15436;250;Sad
36;95;1;48;824;-16580;-1932;1296;-7392;-15640;250;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
36;95;1;48;908;-16676;-1952;1188;-7356;-15620;250;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
36;95;1;48;828;-16612;-1912;1256;-7284;-15736;250;Sad
36;95;1;48;944;-16564;-1884;1212;-7404;-15612;250;Sad
36;95;1;48;872;-16644;-1796;1256;-7240;-15744;250;Sad
36;95;1;48;796;-16484;-1916;1312;-7368;-15624;250;Sad
34;95;1;48;832;-16512;-1764;1124;-7536;-15560;100;Happy
34;95;1;48;840;-16544;-1984;1132;-7500;-15588;100;Happy
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;100;Happy
34;95;1;48;724;-16568;-1780;1140;-7436;-15512;100;Happy
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;100;Happy
34;95;1;48;920;-16588;-1988;1152;-7344;-15668;100;Happy
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;100;Happy
-1;-1;1;48;-1;-1;-1;1152;-7460;-15544;100;Happy
34;95;1;48;856;-16648;-1916;1208;-7420;-15600;100;Happy
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;100;Happy
34;95;-1;48;744;-16752;-1912;-1;-1;-1;100;Happy
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;100;Happy
35;95;-1;48;940;-16632;-2040;-1;-1;-1;100;Happy
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;100;Happy
35;95;-1;48;780;-16588;-1792;-1;-1;-1;100;Happy
35;95;-1;48;772;-16576;-2004;-1;-1;-1;100;Happy
35;95;-1;48;788;-16552;-1812;-1;-1;-1;100;Angry
35;95;-1;48;948;-16604;-1764;-1;-1;-1;100;Angry
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;100;Angry
35;95;-1;48;876;-16680;-1980;-1;-1;-1;100;Angry
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;150;Angry
35;95;-1;48;888;-16576;-1740;-1;-1;-1;150;Angry
35;95;-1;48;764;-16612;-1856;-1;-1;-1;150;Angry
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;150;Angry
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;150;Angry
35;95;-1;48;764;-16640;-1876;-1;-1;-1;150;Angry
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;150;Angry
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;150;Angry
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;150;Angry
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;150;Angry
35;95;-1;48;740;-16656;-1844;-1;-1;-1;150;Angry
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;150;Angry
35;95;-1;48;860;-16672;-1900;-1;-1;-1;150;Angry
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;150;Angry
35;95;-1;48;784;-16652;-1904;-1;-1;-1;150;Angry
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;150;Angry
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;150;Angry
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;150;Angry
35;95;-1;48;860;-16616;-1900;-1;-1;-1;150;Angry
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;150;Angry
35;95;-1;48;808;-16524;-1884;-1;-1;-1;200;Angry
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;200;Angry
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;200;Angry
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;200;Fear
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;200;Fear
35;95;-1;52;808;-16780;-2012;-1;-1;-1;200;Fear
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;200;Fear
35;95;-1;52;784;-16592;-1956;-1;-1;-1;200;Fear
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;200;Fear
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;200;Fear
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;200;Fear
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;200;Fear
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;200;Fear
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;200;Fear
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;200;Fear
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;200;Sad
-1;-1;-1;52;-1;-1;-1;-1;-1;-1;200;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;200;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;200;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;200;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
-1;-1;-1;48;-1;-1;-1;-1;-1;-1;250;Sad
33;67;1;56;704;-16572;-1960;1276;-7028;-15824;100;Happy
33;62;1;56;780;-16516;-1828;1080;-7080;-15864;100;Happy
33;62;1;56;820;-16580;-1872;1244;-7216;-15896;100;Happy
-1;-1;-1;56;-1;-1;-1;-1;-1;-1;100;Happy
33;59;1;56;1092;-16636;1268;1164;-7064;-15796;100;Happy
33;66;1;56;708;-16676;-1876;1308;-7000;-15988;100;Happy
-1;-1;-1;56;-1;-1;-1;-1;-1;-1;100;Happy
33;76;1;56;668;-16648;-1984;1256;-7028;-15836;100;Happy
34;82;-1;56;896;-16472;-1752;-1;-1;-1;100;Happy
-1;-1;1;56;-1;-1;-1;1228;-6952;-15716;100;Happy
-1;-1;1;56;-1;-1;-1;1232;-7012;-15736;100;Happy
34;82;-1;56;772;-16632;-1860;-1;-1;-1;100;Happy
